commenter_co,commenter_movie,commenter_name,commenter_page,commenter_star,commenter_time,commenter_zan
" 看完后就觉得平民即便变成超级英雄也是那么窘迫，全靠肉身扛，连装备都要凭表现好来挣。阎王好见小鬼难缠真是不假，好歹算是出过力了，照样被铁人派来的专属联络人员不当回，最后一仗要不是有主角光环估计直接就死了 。
        ",蜘蛛侠：英雄归来 短评,王小亚,https://www.douban.com/people/wang-xiaoya/,推荐,"
                    2017-09-08
                ",11
" 看完蜘蛛侠但是脑子里全是RDJ走出盔甲的样子
        ",蜘蛛侠：英雄归来 短评,Jacinle,https://www.douban.com/people/Jacinle923/,力荐,"
                    2017-07-09
                ",24
" 一无是处，不伦不类的弱智美国校园青春版漫威（有一个跑步的镜头致敬了《春天不是读书天》但仅此而已）
        ",蜘蛛侠：英雄归来 短评,车百万,https://www.douban.com/people/55964317/,很差,"
                    2017-09-15
                ",9
" 哇嗷我14年就标记了想看～作为小蜘蛛的老阿姨粉，终于来了部开心不虐的，叔叔阿姨女朋友老丈人一个没死给导演加个鸡腿（心酸。答应我看完最后的彩蛋好吗😊美队这个老爷叔真的好烦哦(  ˙-˙  )
        ",蜘蛛侠：英雄归来 短评,阿V,https://www.douban.com/people/annbabyyan/,推荐,"
                    2017-09-08
                ",8
" 片名是《富翁史塔克如何教育儿子》
        ",蜘蛛侠：英雄归来 短评,江不饿,https://www.douban.com/people/3729865/,推荐,"
                    2017-09-09
                ",12
" 漫威电影这个能排到前三，主要风格不太漫威，英雄初哥的首次独立任务，伴随着小伙的兴奋、懵逼和恐惧的杂糅，伴随着碎嘴和搞笑，虽然女主存在感很低，但小蜘蛛乃是三版里与漫画最接近的，也是最棒的，故事还致敬了绿魔的那个桥段，胖基友演的太好。双彩蛋，最后一个节操呢，片子四星，个人情感加分
        ",蜘蛛侠：英雄归来 短评,乌鸦火堂,https://www.douban.com/people/dreamfox/,推荐,"
                    2017-08-30
                ",29
" IMAX前的IMAX倒计时竟然是蜘蛛侠的版本，好开心【一个倒计时广告脑残粉（？？？）】 整部电影节奏不错，剧情也更符合一个不成熟少年的经历。乐高掉地上的时候我瞬间担心哪个零件弹到角落里再也找不到………orz 片尾彩蛋哈哈哈哈哈哈哈
        ",蜘蛛侠：英雄归来 短评,Thoza of Rivia,https://www.douban.com/people/vigshane/,推荐,"
                    2017-09-08
                ",5
" 这部的剧本水平大概能甩小蜘蛛上一次出场的那部至少两条街吧～ 基顿叔太牛了，每个褶子里都是戏，不愧影帝。复联旋律响起的那几秒钟心里还是一抽啊。不过这时间线怎么跑去2020年了？小蜘蛛年龄对不上啊…另外super family这是钦定了吗【
        ",蜘蛛侠：英雄归来 短评,雅典娜,https://www.douban.com/people/Athenalotr/,力荐,"
                    2017-09-08
                ",4
" 所有角色都可爱！！连反派都可爱！！这可能是好莱坞最重视学习成绩的高中了，连小蜘蛛的bully都是个搞知识竞赛的队友nerd。。以及这可能是最可怕的dad talk。。
        ",蜘蛛侠：英雄归来 短评,小油飞,https://www.douban.com/people/neverbutterfly/,力荐,"
                    2017-07-12
                ",10
" 难看到窒息哦，蜘蛛侠真的很啰嗦很烦人，确定不是死侍前传？
        ",蜘蛛侠：英雄归来 短评,西凉虫,https://www.douban.com/people/nianyike/,很差,"
                    2017-09-14
                ",10
" 事到如今漫威还能推陈出新，已经很了不起了，不信等着看DC的《正义联盟》。蜘蛛侠和他的小伙伴们让人耳目一新，反派也有“邻家反派”的深度，不搞深沉苦逼英雄了，很好。
        ",蜘蛛侠：英雄归来 短评,乌鸦乌鸦,https://www.douban.com/people/hanxiao2060/,力荐,"
                    2017-07-12
                ",11
" 60/100 如果脱下超级英雄的IP，就一无是处，那或许你就没把他拍成功。
        ",蜘蛛侠：英雄归来 短评,SELVEN,https://www.douban.com/people/SELVEN/,还行,"
                    2017-09-08
                ",8
" 惊见神烦的钢铁侠，没看过妇联的土人表示可能进错场了……（蜘蛛侠背后的是油腻男黄磊演吗……
        ",蜘蛛侠：英雄归来 短评,Mumu,https://www.douban.com/people/shawxx/,还行,"
                    2017-09-09
                ",3
" 美国这政治正确，各个种族的人围绕在蜘蛛侠周围，生怕没有抚慰到，连女友都变成黑人了……
        ",蜘蛛侠：英雄归来 短评,为人帅表,https://www.douban.com/people/RiverPheonix/,还行,"
                    2017-09-09
                ",12
" 少年的青春阳光和迷茫 除了白左无比的女友选角 真的很好
        ",蜘蛛侠：英雄归来 短评,朱朱朱古力♥,https://www.douban.com/people/Jessica_Nangong/,推荐,"
                    2017-07-12
                ",5
" 好喜欢青少年的青春感，我也要返校季。男主身边的小胖子就是我，“你会产卵吗？” “你能召唤一大群蜘蛛吗？” “你能射多远？”
        ",蜘蛛侠：英雄归来 短评,儿 子,https://www.douban.com/people/sophie1900/,还行,"
                    2017-07-21
                ",9
" 说一下漫画中几位主要配角的未来吧：女神利兹嫁给了小绿魔奥斯本，成了一个不太开心的阔太太；闪电毕业后入伍，被炸断了双腿，退伍后成了一个新的超级英雄毒液特工；校园电视里那个金发女主播贝蒂是闪电的女友，后来成为号角日报的记者；MJ最终还是和皮特分手，并接替小辣椒成了托尼的助理。
        ",蜘蛛侠：英雄归来 短评,慕容复,https://www.douban.com/people/3551583/,力荐,"
                    2017-09-09
                ",12
" 导演是个80后！当年他的[隐形狗]还入围过ISFvF！7分还是有的，青少年校园政治与喜剧部分非常棒，也是本片可以降落到暑期档和现实的部分（柏林那段手机视频太赞），只是男主跟花痴对象不来电，反派与冲突也是太生硬了。蜘蛛服的人工智能和各种功能有点意思。应该是漫威系列起劲最具少年感的一部了。
        ",蜘蛛侠：英雄归来 短评,胤祥,https://www.douban.com/people/yinxiang/,还行,"
                    2017-09-22
                ",3
,蜘蛛侠：英雄归来 短评,,,,,
" 整部电影最大的感受是真实。戏剧性都是建立在人物的真实性格走向之上，出乎意料之外又在情理之中。
        ",那一场呼啸而过的青春 短评,名川,https://www.douban.com/people/xmcog/,力荐,"
                    2017-09-23
                ",1
" 我觉得于一从头到尾都没有对杨北冰发生过爱情，他们之间是是超乎友情和爱情之上却比两者更坚固更深厚的第三种情谊，是一种过命的交情
        ",那一场呼啸而过的青春 短评,鱼为,https://www.douban.com/people/yufeiki/,推荐,"
                    2017-09-23
                ",0
" 影片的开始其实是非常有年代带入感的青春片，说想起阳光灿烂的日子，的确有那么点味道。可是后半程却完全脱轨失去了节奏，情节也完全失控，过于浮夸过于离谱，本来可以娓娓道来的故事，却成为了俗套的伦理剧情。可惜了。
        ",那一场呼啸而过的青春 短评,弓谷所長,https://www.douban.com/people/misty-yy/,还行,"
                    2017-09-06
                ",0
" 看过电影《那一场呼啸而过的青春》之后，内心升腾起深沉的怜悯。
        ",那一场呼啸而过的青春 短评,F班的袁湘琴,https://www.douban.com/people/161206792/,力荐,"
                    2017-10-05
                ",1
" 很多人一看到青春两个字就避而远之，其实好的青春片依然是有感染力的。何况与其说它是青春片，不如说是年代片，看过后回味无穷。不做作的年代感扑面而来，还有我怀念的与喜剧舞台上的夸张不同的质朴的大东北的气息。女主角卜冠今前途无量，刘畅、李梦一如既往的好，这样的夸赞倒不是说他们的表演多么顶
        ",那一场呼啸而过的青春 短评,我,https://www.douban.com/people/bsqtzykbsqtzyk/,推荐,"
                    2017-10-01
                ",2
" 看得点映，朋友是东北的，很好奇那地方那撮人的青春是什么样子的


        ",那一场呼啸而过的青春 短评,尊墟,https://www.douban.com/people/1065322/,力荐,"
                    2017-09-10
                ",1
" 除却爱情和友情之外，还有一种凌驾于两者之上的感情，那就是过命的交情。
        ",那一场呼啸而过的青春 短评,棒棒棒棒棒棒,https://www.douban.com/people/123002309/,力荐,"
                    2017-09-10
                ",0
" 电影很好地还原了九十年代末的东北，对旧东北的独特印记展示得特别好。看电影感觉唤起了青春记忆，有点伤感。
        ",那一场呼啸而过的青春 短评,杀手里昂Leon,https://www.douban.com/people/4026585/,推荐,"
                    2017-09-23
                ",2
" 3.5。相比同题材的来说，是有亮点。可是，这种题材的电影真正的突破口在哪里？又见李梦，李梦都快成这种题材电影的“特型演员”了。
        ",那一场呼啸而过的青春 短评,马 夋,https://www.douban.com/people/june.q/,还行,"
                    2017-09-11
                ",0
" 电影从叙事方式到导演手法，可谓是兼具了商业与艺术表现的平衡，节奏把控也很成熟，因此感染力自然而然就来了。
        ",那一场呼啸而过的青春 短评,cult,https://www.douban.com/people/53088168/,推荐,"
                    2017-09-24
                ",0
" 带东北黑社会的“我的少女时代”，那真是相当残酷的残酷青春了。没什么新故事，但有新段子，整体观感OK，作为导演处女作可以鼓励。本片casting不错，表演到位，连刘畅都没掉线，尤其是特别出演的社会觉，走心诠释了啥叫人狠话不多。
        ",那一场呼啸而过的青春 短评,Aboo,https://www.douban.com/people/zayaza/,还行,"
                    2017-09-28
                ",0
" 媒体场，非常喜欢这种贴近真实的青春片，酷😘
        ",那一场呼啸而过的青春 短评,猫儿腻,https://www.douban.com/people/maoerni/,力荐,"
                    2017-09-28
                ",0
" 东北人的青春往事，片中虽没有堕胎等狗血情节但整体打打杀杀过多感觉像是古惑仔的黑帮片，结尾也略血腥，对于大多数人来说其实没有共鸣。 表演上黄觉饰演的老板雷管最为惊艳，女主卜冠今也一如《驴得水》里一样生猛。
        ",那一场呼啸而过的青春 短评,郭子,https://www.douban.com/people/45749483/,还行,"
                    2017-09-17
                ",0
" 就杨北冰这大老爷们的性格，很难让于一察觉到她的少女心思啊。
        ",那一场呼啸而过的青春 短评,自掘坟墓,https://www.douban.com/people/131023951/,力荐,"
                    2017-10-03
                ",1
" 东北式怀旧，文青式叙事，痞子式青春。
        ",那一场呼啸而过的青春 短评,哈哈一笑,https://www.douban.com/people/139601613/,还行,"
                    2017-09-15
                ",0
" 点映场和朋友去围观了，故事确实很生猛的样子，画面也很燃
        ",那一场呼啸而过的青春 短评,天凉好个秋,https://www.douban.com/people/1338363/,力荐,"
                    2017-09-10
                ",0
" 有诚意，但是后劲欠了点，仍需努力
        ",那一场呼啸而过的青春 短评,冬天的ice,https://www.douban.com/people/wintercold/,还行,"
                    2017-09-16
                ",0
" 出乎意料不那么尴尬，但看青春片总有种“老子的青春才不是这样呢！”的内心呐喊。背景设置在喝大白梨，一言不合就抡扳手的东北很新颖，只是遗憾少了大碴子味儿。
映后交流以后觉得这导演有点意思。
（导演坦言想用creep做插曲但买不起就只用了个封面😂
刘畅有点像段奕宏，黄觉超级像胡军！
        ",那一场呼啸而过的青春 短评,施舍翅膀,https://www.douban.com/people/47928438/,还行,"
                    2017-09-15
                ",0
" 什么是真正的友情？她并不会因你的各种缺点、失意落魄、自私而抛弃你。人生有杨北冰这一死党足矣。
        ",那一场呼啸而过的青春 短评,扣儿小姐,https://www.douban.com/people/yprenkouer/,力荐,"
                    2017-09-24
                ",0
" 一丁点儿也不像导演处女作，喜欢
        ",那一场呼啸而过的青春 短评,大号煎饼,https://www.douban.com/people/64345409/,推荐,"
                    2017-09-20
                ",1
,那一场呼啸而过的青春 短评,,,,,
" 不废萌，选题很好。现实表皮浪漫底子。重心在男女主对自我的肯定及对彼此的感召，配角有符号化之嫌，根源问题也巧妙略去了。京阿尼对男性的刻画始终是那种突然能为爱人舍身但其他时候一直怂且微蠢，不协调感需改进。逆用“月色真美”典故不错，早见演出不错，配乐与色调不错。
        ",声之形 短评,亲爱的猥琐猪,https://www.douban.com/people/schlampig/,推荐,"
                    2017-05-25
                ",6
" 感情足够细腻，对于少男少女的懵懂感情表现的很到位。人设很烦，被霸凌被欺负，所以喜欢上了对方？这是斯德哥尔摩综合征吗？整体太过压抑，体现了霓虹人的别扭的性格，宁愿自杀不给别人添麻烦，看得让人很不舒服。就别说什么比肩了，整体观感不如《你的名字》。
        ",声之形 短评,沐风而遇周星星,https://www.douban.com/people/Jerry-feng/,还行,"
                    2017-09-11
                ",5
" 仍然是我们熟悉的山田尚子，不得不承认京都的细节功夫一年比一年强了，有些镜头给得真是一身鸡皮疙瘩
        ",声之形 短评,望月萌塔,https://www.douban.com/people/mayday816/,推荐,"
                    2016-09-21
                ",9
" 据说你的名字在国内大卖，有片方准备引进这部片子。这片子是完完全全的二次元，中老年人感觉来不动啊。
        ",声之形 短评,redhousepainter,https://www.douban.com/people/redhousepainter/,还行,"
                    2017-06-17
                ",10
" 从现实的霸凌和少年抑郁切入，却以惺惺作态的和解和虎头蛇尾的青春恋爱作为出路，轻亵!女主角几乎立不住，有种很实在提不起可怜的软弱，男主角则拿了什么肥皂剧剧本。加之导演几个癖好了然的镜头，更显糟糕
        ",声之形 短评,SundanceKid,https://www.douban.com/people/rudygiraffe/,较差,"
                    2017-09-09
                ",8
" 受迫害妄想+受虐妄想的人设，仿佛整个世界都变成的矫情了，抱歉，我也希望世界和平，但还是欣赏の不能
        ",声之形 短评,乌鸦火堂,https://www.douban.com/people/dreamfox/,较差,"
                    2017-09-10
                ",9
" 喜欢你才欺负你，暴凌反被暴凌害；传递不出去的月亮，猫咪咖啡笨蛋；这种少女心的浪子回头故事，即便没有专心谈恋爱，也应该归类到少女漫里面吧。问题全在每个人都情感细腻过头想太多啊，也可能是新生代的思维我跟不上了……
        ",声之形 短评,kylegun,https://www.douban.com/people/2265138/,推荐,"
                    2017-06-17
                ",3
" 人要接纳自己软弱和虚伪的一面。七卷漫画压缩成两小时再狂删20分钟的结果就是，每个人行事动机都莫名其妙，青春漫细腻幽微的特质完全被压制。起承转合生硬得让人直呼“还有这种操作”。视点模糊，一路误会剧情走向，最后一群中二病互撕和好展现自我救赎迹象时，只想拜托它快点结束。
        ",声之形 短评,沐梵,https://www.douban.com/people/mufanxuanji/,较差,"
                    2017-09-10
                ",7
" 这是很多人的少年时代吧。敏感，脆弱，只会用自己的方式去理解世界，又因此伤害到他人。以为自己的消失可以解决所有问题。是蛮青春的一部片子，有轻松的桥段，但主题其实并非那么阳光灿烂。
        ",声之形 短评,小默,https://www.douban.com/people/amelieho/,推荐,"
                    2017-03-25
                ",15
" 这不是用来描述残障人士的生活的片子，在我看来，这个片子和《海边的曼彻斯特》一样，讲述的是不能和过去的自己和解的人的故事，听障、欺凌都只是“设定”而已。朋友全程在一旁“哈？”我却觉得我可以理解里面每一个人的选择和行为。也许只有我们这种无法与过去和解的人才会看的心慌意乱吧。具体长评说
        ",声之形 短评,南奈里,https://www.douban.com/people/Nanari_1019/,力荐,"
                    2017-09-11
                ",7
" 京阿尼一贯的画风，片里花语很多，BGM很亮。一年有一两部这样的动画，不管多少人给差评，反正我是哭成傻屌，可以刷漫画了 _(:з」∠)_ 
        ",声之形 短评,子时是颗沙枣,https://www.douban.com/people/alison-song/,力荐,"
                    2017-09-11
                ",4
" 每个人都会有活不下去的时候吧，可惜不是每个人都能遇到这么温柔的人
        ",声之形 短评,游园惊梦,https://www.douban.com/people/bethhome/,力荐,"
                    2017-09-11
                ",6
" 直接看电影 会一直有一种剧情快进的感觉。川井和直野的设定也是恶心的不行 一个是我什么都不知道我很无辜的婊，一个是我讨厌你欺负你就是因为你弱所以我没错的婊。其实我想知道 如果将也后来没有被欺凌 他会觉得自己曾经所做的是错的是伤害别人的事么 而要去弥补么。欺凌真的很可怕啊。2星半。
        ",声之形 短评,杨团团,https://www.douban.com/people/64866923/,还行,"
                    2017-06-18
                ",5
" 《你的名字》我给九十。《声之形》给七十。最讨厌川井那种人，其次是植野那种。
        ",声之形 短评,艾晨,https://www.douban.com/people/satan163/,还行,"
                    2017-09-08
                ",8
" 依旧是日漫典型的小矫情青春罪后来赎的套路 深有同感以至莫名喜欢 取胜的不在于烟花 水滴 鲤鱼等精致的细节 还在于抛开逻辑硬伤后细想后会让人有触动的挽救一切的剧情 犯错之后可以为之弥补的事？不存在的 但只要真心对待身边的人换来了友情就还会有值得活下去的理由 真想抱抱让人心疼的西宫。
        ",声之形 短评,喜悦姑娘的猫儿,https://www.douban.com/people/69475039/,推荐,"
                    2017-09-10
                ",2
" 2016.09.20→尽管已经随着渐减的评分降低期待了，但观影后还是有些许失望：原以为那些碎片化的叙事段落是导演利用剪辑铺设悬念，可看到后来就察觉这其实是编导功力不足导致故事讲述得磕磕绊绊，而整部电影也给我一种「挺多佳句却缺佳章」的感觉……可爱呆萌的永束是全片比较喜欢的角色。←2017.05.17
        ",声之形 短评,Panda的阴影,https://www.douban.com/people/PandaMovieMusic/,还行,"
                    2017-05-17
                ",12
" 我更喜欢前面非正片的小时候内容，到高中后就传统校园剧，比较可惜。京阿尼制作的依然厉害，不过受限原作，很多能发挥的还是没发挥出来。
        ",声之形 短评,想注销的小宇,https://www.douban.com/people/slowwitter/,还行,"
                    2017-05-17
                ",5
" 被恶心到了
        ",声之形 短评,冰淇淋,https://www.douban.com/people/wty_0716/,很差,"
                    2017-09-09
                ",14
" 女主！到底！tmd！对不起谁？？？？？？？
        ",声之形 短评,凉拌折耳根,https://www.douban.com/people/OshimaWatson/,较差,"
                    2017-09-24
                ",3
" 《声之形》：男孩为以往犯下的过错赎罪，情节虽简单，但主题成谜，是对弱势群体的人文关怀，还是强调沟通的重要性，抑或是表现一种受虐状态的恋情？日本纯爱片的一大问题就是细腻和沉闷成正比，长时间地无法挑动观众的神经，感染力自然很弱。碎片镜头有意仿意识流，但至于有没有必要就见仁见智了。★★
        ",声之形 短评,鲸鱼君,https://www.douban.com/people/4370686/,较差,"
                    2017-09-08
                ",4
,声之形 短评,,,,,
" 我觉得黄觉是内地最被低估的男演员之一，很有实力。可惜长得不太偶像，文艺气质太浓，这几年沉淀，在本片都能看得出来。他的演技的确更炉火纯青了。
        ",那一场呼啸而过的青春 短评,醉卧浮生,https://www.douban.com/people/zuiwofusheng/,推荐,"
                    2017-09-24
                ",1
" 那一场呼啸而过的青春，以彻骨的疼痛卷土而来，管它江河日下，管它血雨腥风，那些梦魇一般的残酷与无情悄悄蔓延出无限的深意与迷乱的美好，我愿意将它称之为爱情。
        ",那一场呼啸而过的青春 短评,满囤儿,https://www.douban.com/people/wolfboar/,力荐,"
                    2017-09-23
                ",0
" 从头至尾印象深刻的始终是杨北冰，桀骜不驯，一往情深，坚硬又柔软，喧哗而孤单。
        ",那一场呼啸而过的青春 短评,醉暖如初,https://www.douban.com/people/149090394/,力荐,"
                    2017-10-05
                ",1
" 勉强三星吧，没啥感觉，至少故事讲清楚了，年代感营造的还行。卜冠今有种挺特别的气质
        ",那一场呼啸而过的青春 短评,王写写,https://www.douban.com/people/dreamending/,还行,"
                    2017-09-19
                ",0
" 这片告诉我们，不好好读书混社会的小孩就是这样
        ",那一场呼啸而过的青春 短评,祭影,https://www.douban.com/people/48990287/,2017-10-05 12:09:43,,0
" 东北味十足，非常有意思，也很野性。虽然是土生土长的南方人，但一直很喜欢东北人的豪爽和霸气，哈哈
        ",那一场呼啸而过的青春 短评,丝丝sisi,https://www.douban.com/people/130406437/,力荐,"
                    2017-10-05
                ",0
" 或许每个人的青春岁月里都有一段绝对不堪回首不能示人的“黑历史”，只能在某一个长夜里独自怀念。
        ",那一场呼啸而过的青春 短评,SENSE8,https://www.douban.com/people/3560989/,推荐,"
                    2017-10-05
                ",1
" 根据解禁的绝版小说改编而来的残酷青春电影有一种不真实的禁忌的美感，看完之后果然没有让人失望，真挚的情感，残酷的事件，多少欲言又止，多少言不由衷都一直在。
        ",那一场呼啸而过的青春 短评,纳兰惊梦,https://www.douban.com/people/nalanjingmeng/,推荐,"
                    2017-09-24
                ",0
" 白宇宙的存在总是有笑点，让杨北冰有了能在于一跟前显摆的事情
        ",那一场呼啸而过的青春 短评,爆哥,https://www.douban.com/people/126138215/,力荐,"
                    2017-10-03
                ",1
" 简练、直接，《那一场呼啸而过的青春》的镜头感觉很有韩国电影的风范。内地好多电影都太拖泥带水啦。这片才是真正的无尿点啊
        ",那一场呼啸而过的青春 短评,温翔,https://www.douban.com/people/44913550/,推荐,"
                    2017-09-24
                ",0
" 是因為南北差異麼，激不起我絲毫的感同身受。骨子裡還是個小言，唯有的亮點是黑道戲份，可惜為審查沒能著筆更多，黃覺竟然也如老戲骨一般存在了。最後再吶喊一次，別再拍差生的所謂青春了，成績差並不會讓青春更精彩些！
        ",那一场呼啸而过的青春 短评,南國紅豆北國枳,https://www.douban.com/people/BlindwolfHyn/,还行,"
                    2017-09-28
                ",0
" 是一部以女性人物占主导的青春片，青春并非那样纯美融入了很多残酷现实上的羁绊，让人看完有所思考的走心之作。
        ",那一场呼啸而过的青春 短评,娱乐码头,https://www.douban.com/people/yulematou/,推荐,"
                    2017-09-23
                ",0
" 谁还没有过肆意挥洒青春的经历呢，但像杨北冰这种的，算是大部分人敢想不敢做的吧。
        ",那一场呼啸而过的青春 短评,紫罗兰,https://www.douban.com/people/CCLOVEFF/,力荐,"
                    2017-09-07
                ",0
" 我只想说我的青春真的没有打群架谢谢。好多套路的剧情，能看到很多类似的青春电影的影子，但是喜剧感还不错，女主挺亮眼的，黄觉最帅哈哈哈。【20170928北京天幕巨幕厅首映式优酷影迷团】
        ",那一场呼啸而过的青春 短评,掰掰Dream,https://www.douban.com/people/140606923/,还行,"
                    2017-09-28
                ",1
" 杨北冰攻气十足，太帅了。要是放在现在的校园年代，会有很有女生跟于一竞争的哈哈哈
                
                ",那一场呼啸而过的青春 短评,一一莫非得一,https://www.douban.com/people/153840205/,力荐,"
                    2017-10-05
                ",0
" 原著小说本就不一般，电影版再度发挥了光影艺术的特长，让呼啸而过的青春更加激荡炙热甚至痛和伤。
        ",那一场呼啸而过的青春 短评,小义大道,https://www.douban.com/people/sky841016/,推荐,"
                    2017-09-24
                ",1
" 处在青春里的人往往是不得要领的，没有爱的经验，甚至没有办法好好相处，到最后埋怨时间不够，时机不成熟，其实心里清楚重来一次结果还会是相同。 电影有一种讨喜的狼狈感。
        ",那一场呼啸而过的青春 短评,呂堅果,https://www.douban.com/people/54081289/,力荐,"
                    2017-10-05
                ",1
" 就算当年哭过痛过，但历经沧桑，再来回望，也可以笑着谈起。
        ",那一场呼啸而过的青春 短评,妖孽丛生,https://www.douban.com/people/153907121/,力荐,"
                    2017-10-03
                ",1
" 黄觉饰演黑帮老大雷管，为人心狠手辣，却唯独钟情于紫薇，却也害死了她，如果俩人都有命活下去，也是惨淡收场，让我想起以前看过的香港黑帮片里的爱情。
        ",那一场呼啸而过的青春 短评,崔汀,https://www.douban.com/people/4610443/,推荐,"
                    2017-09-23
                ",0
" 每个人生来都是具有非凡意义的，就像原著中的杨毅，坚毅，勇敢，洒脱，用自己的方式去保护别人，去和世界对抗，去向世人证明自己的存在，不管方式怎样，但依然会让人喜爱。
        ",那一场呼啸而过的青春 短评,能年玲奈,https://www.douban.com/people/1091411/,力荐,"
                    2017-09-07
                ",0
,那一场呼啸而过的青春 短评,,,,,
" 片子空军题材 ，能看出在硬件支持上和制作质量不错，视觉效果和配乐也好，给李晨处女座五颗心。
        ",空天猎 短评,光影人生,https://www.douban.com/people/48349492/,力荐,"
                    2017-09-29
                ",191
" 把一次战斗演练拍成电影系列 还在演练里作弊 不要脸
        ",空天猎 短评,黑色幻想,https://www.douban.com/people/3395613/,很差,"
                    2017-10-01
                ",31
" 剧情也比较糊弄与俗套，表演就更没法说了。
        ",空天猎 短评,我快乐我幸福,https://www.douban.com/people/138576790/,很差,"
                    2017-10-04
                ",26
" 还真有人想超越邓超夫妇，中国电影的悲哀。
        ",空天猎 短评,阿丸,https://www.douban.com/people/61625379/,很差,"
                    2017-09-30
                ",62
" 屎一般的剧情，屎一般的台词，屎一般的主演
        ",空天猎 短评,doa,https://www.douban.com/people/doa4/,很差,"
                    2017-09-30
                ",47
" 友邻好几个被盗号刷五星，所以一星拿好.
        ",空天猎 短评,毕竟是你二大爷,https://www.douban.com/people/SIMPLEHARDCORE/,很差,"
                    2017-10-04
                ",26
" 各方面观众都照顾到了。。。三星半。开头眼镜蛇机动还挺好看的，配乐也好。除了飞机，一个飞行员就值几百万，所以这个片子老值钱了。台词略尴尬
        ",空天猎 短评,已注销,https://www.douban.com/people/33836504/,还行,"
                    2017-09-29
                ",71
" 鉴于豆瓣最少一星两分，那么一分给飞机，一分给波叔帅气的军装！整个电影从特效剧情台词都非常非常尴尬！
        ",空天猎 短评,Dagny,https://www.douban.com/people/chanel0214/,很差,"
                    2017-09-29
                ",73
" 铁血雄鹰、激战苍穹，欢迎大家下载大型空战网游《血战长空》，39.9就可以获得满级装备，解锁新手任务。我是李晨，我在天空上等你！
        ",空天猎 短评,谢谢你们的鱼,https://www.douban.com/people/reave/,还行,"
                    2017-09-29
                ",31
" 比预期要好，但也实在是直白无趣到让人没有太多想说的。可看作是“战狼”的上天版本，但需要知道的是虽然李晨远不如吴京更会迎合市场、花费心思讨巧以及洞悉民众在爱国主义与民族主义上的G点，但前者（或某位没能挂上名的苦逼导演）显然在场面调度上把后者甩开了一大截。平庸总比恶心人强。
        ",空天猎 短评,OreoOlymLee,https://www.douban.com/people/136593943/,较差,"
                    2017-09-29
                ",30
" 恐怖分子袭击某国机场并抓捕中国人质，中国飞行员解救。同样的题材交给林超贤肯定好上一万倍。从头到尾都是打鸡血的音乐。拜托，电影配乐是门专业学问好吗。演员都没做好就想跑。还真是跑男。
        ",空天猎 短评,沙树,https://www.douban.com/people/shumiao/,较差,"
                    2017-10-02
                ",44
" 此片的失败，将可能是范冰冰抛弃李晨的开端。
        ",空天猎 短评,Hushnore,https://www.douban.com/people/chick_rock/,很差,"
                    2017-10-04
                ",20
" 虽然没预期差，但依然属于烂片。不，这是一部爱情片，经典台词是“时光不老，我们不散”……
        ",空天猎 短评,侦察姬看电影,https://www.douban.com/people/gaoyufei/,较差,"
                    2017-09-29
                ",105
" 几乎没任何可取之处，即便是靠配乐煽动的空中戏。跟敦刻尔克比，这部电影里空中戏几乎都为了省事而规避掉重点细节，可能是经费少，可能是根本拍不出来。这就好比拍功夫，只见吆喝不见招。不过剧情编得不突兀，至少不拿护照说事儿。它依托于主角们的个人情感来讲述，尽管台词弱智，但创作方向是对的。
        ",空天猎 短评,南悠一,https://www.douban.com/people/Allan.Vr/,较差,"
                    2017-09-30
                ",44
" 不懂军事也不懂里面具体操作如何，但做导演你起码要有审美吧
        ",空天猎 短评,运气交给鲫鱼,https://www.douban.com/people/momopeach/,很差,"
                    2017-10-01
                ",49
" 能不能不浪费歼20。。。
        ",空天猎 短评,四月的苹果树,https://www.douban.com/people/aprilappletree/,很差,"
                    2017-10-02
                ",51
" 诚意满满，场面看的出来比较震撼，演出了一个不一样的范冰冰，李晨从士兵突击后再次演的军人味道不一样了，更成熟有感觉，支持！
        ",空天猎 短评,韩棒子,https://www.douban.com/people/159457903/,推荐,"
                    2017-09-29
                ",378
" 看到僚机张伟我就笑了——上下上下左右左右BABA！
        ",空天猎 短评,逆旅主人,https://www.douban.com/people/65236397/,较差,"
                    2017-09-29
                ",42
" 空战场面还不如2003年的LOCK-ON系列游戏
        ",空天猎 短评,浩浩洪流,https://www.douban.com/people/3937472/,很差,"
                    2017-09-29
                ",40
" 并没有别人说的那么差，中规中距。至少不会像某些分数虚高的片子让我都看不下去。并且这票是微博送的，不要钱，值了。
        ",空天猎 短评,西米格,https://www.douban.com/people/69015878/,还行,"
                    2017-10-02
                ",16
,空天猎 短评,,,,,
" 自从李晨在跑男里张个大嘴，满地撒娇打滚，卖傻装萌，我就深深迷恋上了这个绝世美男～
        ",空天猎 短评,小明明,https://www.douban.com/people/4621746/,很差,"
                    2017-10-01
                ",40
" 战狼之开飞机的范冰冰
        ",空天猎 短评,小觞君,https://www.douban.com/people/15146438/,很差,"
                    2017-09-30
                ",71
